"ORIGIN","DEST","n","pfail_raw","pdelay1hr_raw","pfail_ac","pdelay1hr_ac","pfail_bayes","pdelay1hr_bayes"
"DFW","GRR",1341,0.0425055928411633,0.125279642058166,0.0550346249901322,0.144515377619793,0.0412371134020619,0.123264137437366
"DFW","GSO",1031,0.0339476236663434,0.103782735208535,0.0472909127601984,0.124396638941251,0.0329054420538781,0.10229990800368
"DFW","GSP",764,0.0405759162303665,0.12434554973822,0.0576036178467864,0.150275795833412,0.0386081982840801,0.120975609756098
"DFW","HNL",752,0.011968085106383,0.167553191489362,0.023260337279045,0.196591399413,0.0125725338491296,0.161138613861386
"DFW","HOU",1886,0.0455991516436903,0.123541887592789,0.0562537975945933,0.139518570092562,0.0445645523149092,0.122142121524202
"DFW","IAD",1455,0.0233676975945017,0.0920962199312715,0.0327971409921076,0.108437396836996,0.0231342308195007,0.0914626075446724
"DFW","IAH",5132,0.0249415432579891,0.0943102104442712,0.0296949110227943,0.102794569869975,0.0248502074051314,0.0941017733230532
"DFW","ICT",1111,0.0315031503150315,0.09000900090009,0.0439120830776127,0.108747043840392,0.0306862249199123,0.0892887746358183
"DFW","IND",1742,0.026406429391504,0.0993111366245695,0.0353176477882182,0.114602867133171,0.0260840854061193,0.0985539488320356
"DFW","JAN",2534,0.0509076558800316,0.134964483030781,0.0603989180576893,0.149128876571003,0.0499770044458071,0.133667953667954
"DFW","JAX",1428,0.0210084033613445,0.0973389355742297,0.0301582291506406,0.114210336121608,0.0208887706226716,0.0964959568733154
"DFW","JFK",645,0.0217054263565891,0.116279069767442,0.0368270745047418,0.144030772271355,0.0213829491807831,0.112981455064194
"DFW","LAS",4490,0.0140311804008909,0.0933184855233853,0.0180256965842961,0.102373642325501,0.0141067204065539,0.0930928288605367
"DFW","LAX",7339,0.0129445428532498,0.0896579915519826,0.0158745990813875,0.0965569214639202,0.0130020770953036,0.0895469912102772
"DFW","LGA",4864,0.0396792763157895,0.0986842105263158,0.0456785929386847,0.107575707571643,0.0393586005830904,0.0984146341463415
"DFW","LIT",1848,0.0422077922077922,0.124458874458874,0.0526446637070876,0.140654004991345,0.0412853577371048,0.123004201680672
"DFW","MAF",2190,0.0579908675799087,0.15662100456621,0.0688412558103253,0.172790689354976,0.0566837365354053,0.154585930543188
"DFW","MCI",2731,0.022336140607836,0.0875137312339802,0.0287717038930519,0.0989575375662435,0.0222364763737438,0.0872622891998565
"DFW","MCO",4009,0.0192067847343477,0.0982788725367922,0.024071902802008,0.108094894536917,0.0191959257626953,0.0979581795817958
"DFW","MEM",1528,0.0196335078534031,0.0948952879581152,0.0281951214860619,0.111002618022107,0.0195858283433134,0.0941919191919192
"DFW","MIA",3943,0.0126806999746386,0.0958660918082678,0.016804379780289,0.105665805188301,0.0127917973221841,0.0955738934733683
"DFW","MKE",1333,0.0360090022505626,0.108027006751688,0.0477750023490823,0.12625915742531,0.0350802442834825,0.106695464362851
"DFW","MSN",1405,0.0555160142348754,0.111743772241993,0.0691080813054951,0.129704418032852,0.0536413998108364,0.110335386721424
"DFW","MSP",2734,0.0182882223847842,0.0961960497439649,0.0242091291432826,0.108086921825401,0.0182970240637904,0.0957706093189964
"DFW","MSY",2705,0.0262476894639556,0.100184842883549,0.0331695083362043,0.112342612440145,0.0260412919933818,0.0996740311481347
"DFW","OAK",182,0.021978021978022,0.0824175824175824,0.0581683654484677,0.133657742387241,0.02099533437014,0.080672268907563
"DFW","OGG",545,0.0165137614678899,0.172477064220183,0.0319971949211786,0.207286611965264,0.0167687842631409,0.163394342762063
"DFW","OKC",2938,0.0313138189244384,0.111300204220558,0.0384359033677552,0.123449424286411,0.0309969467675561,0.11062124248497
"DFW","OMA",1722,0.0249709639953542,0.101626016260163,0.0337429649837021,0.117153560434481,0.0247050968172713,0.100787401574803
"DFW","ONT",1561,0.0217809096732864,0.104420243433696,0.0305822222669369,0.120957484756608,0.0216354968830216,0.103401360544218
"DFW","ORD",8231,0.0267282225731989,0.12003401773782,0.0305276160249283,0.127386139985461,0.0266547879896945,0.119729697115965
"DFW","ORF",673,0.0178306092124814,0.0965824665676077,0.0316182202025386,0.1219195474326,0.0179096498262497,0.0949245541838134
"DFW","PBI",918,0.0239651416122004,0.0882352941176471,0.0365179998763642,0.108873527439665,0.0235602094240838,0.0874743326488706
"DFW","PDX",1826,0.015881708652793,0.0744797371303395,0.0229731194290546,0.0877548926138698,0.0159899011150852,0.0744952178533475
"DFW","PHL",4156,0.0279114533205005,0.0996150144369586,0.0335132734256534,0.109302605094191,0.0277462658347514,0.0992877492877493
"DFW","PHX",4645,0.0163616792249731,0.0684607104413348,0.0205452177689484,0.0762580840610484,0.0163976102707512,0.0685386088066369
"DFW","PIT",1522,0.0164257555847569,0.0932982917214192,0.0244429602706953,0.109331306586322,0.0165289256198347,0.0926489226869455
"DFW","PNS",1678,0.0363528009535161,0.106078665077473,0.0467148499213778,0.122090628102689,0.0355920602327173,0.105074971164937
"DFW","PSP",801,0.0199750312109863,0.0823970037453183,0.0327824578281636,0.104075132538729,0.0198584797991326,0.0819136522753792
"DFW","RDU",1747,0.021751574127075,0.0910131654264453,0.0299850355528534,0.105758050004312,0.0216222149050598,0.0905158069883527
"DFW","RIC",890,0.0224719101123595,0.0966292134831461,0.0349716872937468,0.11836057563438,0.0221715706589308,0.0953488372093023
"DFW","RNO",790,0.0151898734177215,0.0962025316455696,0.0269736115323753,0.119362084061114,0.0154877484974572,0.0947990543735225
"DFW","RSW",1218,0.0147783251231527,0.0853858784893268,0.0236258398004156,0.102846096982587,0.0150015465511908,0.0849293563579278
"DFW","SAN",3474,0.0143926309729419,0.0846286701208981,0.0190667006918825,0.0945694425130618,0.014482136819565,0.0844759206798867
"DFW","SAT",5242,0.0247996947729874,0.0995803128576879,0.029486717332356,0.108165357647197,0.0247122545700745,0.0993204983012458
"DFW","SAV",1092,0.0347985347985348,0.108058608058608,0.0478249471456002,0.128352873379544,0.0337559972583962,0.106445993031359
"DFW","SDF",732,0.0191256830601093,0.0983606557377049,0.0324898990227574,0.122713092115844,0.0190782953419227,0.0967005076142132
"DFW","SEA",3879,0.0103119360659964,0.0559422531580304,0.0141362844873799,0.0638039004822397,0.0104698801274594,0.0562134688691232
"DFW","SFO",5418,0.0182724252491694,0.118678479143595,0.0223001962396558,0.127753018794162,0.0182771426490934,0.11823164048228
"DFW","SJC",1632,0.0208333333333333,0.0882352941176471,0.0292587018547797,0.103338985917536,0.0207357075913777,0.0877962085308057
"DFW","SJU",610,0.00491803278688525,0.101639344262295,0.0153972145117014,0.128897690544439,0.00642148277875073,0.0993993993993994
"DFW","SLC",3173,0.0144973211471793,0.077529152221872,0.0194369948592513,0.0875800282326062,0.0145926974939967,0.0774852895633323
"DFW","SMF",1325,0.0181132075471698,0.0875471698113208,0.0271616186752004,0.104393269142095,0.018140265676332,0.087038377986966
"DFW","SNA",3298,0.0191024863553669,0.0645845967252881,0.0245199941912165,0.0736992604000404,0.0190916637021226,0.0647584973166369
"DFW","STL",2835,0.0246913580246914,0.0825396825396825,0.0312624111269316,0.0934906112415503,0.0245343962614253,0.0823936354202698
"DFW","TPA",2652,0.0180995475113122,0.0889894419306184,0.0240995437472738,0.100692637893792,0.0181138163684365,0.0887001477104874
"DFW","TUL",2861,0.0216707444949318,0.106256553652569,0.0278604824153152,0.118347162378632,0.0215925345684899,0.105656496400411
"DFW","TUS",2428,0.0238879736408567,0.102553542009885,0.0309620225323298,0.11554536659897,0.0237296260786194,0.101932367149758
"DFW","TYS",1765,0.0419263456090652,0.161473087818697,0.0526042674599386,0.179769415880968,0.0409738071948701,0.158813838550247
"DFW","XNA",2482,0.0362610797743755,0.140612409347301,0.0445796536084498,0.155158557768356,0.0357422180509933,0.139164696611505
"DSM","ATL",1020,0.00882352941176471,0.0450980392156863,0.0171850835720906,0.0600856926352233,0.00949598246895544,0.0466542750929368
"DSM","DEN",1614,0.0179677819083024,0.104089219330855,0.0259754866959448,0.120314513366775,0.0179966848212171,0.10311377245509
"DSM","DFW",1439,0.0465601111883252,0.118137595552467,0.0590514097369814,0.136255666315756,0.0451723682472593,0.116521739130435
"DSM","DTW",143,0.027972027972028,0.0839160839160839,0.0734555016982442,0.143660218830074,0.0247479376718607,0.0814070351758794
"DSM","EWR",202,0.0396039603960396,0.0841584158415842,0.0784909567444138,0.132553589538905,0.0339105339105339,0.0821705426356589
"DSM","IAH",658,0.0288753799392097,0.101823708206687,0.045345334093352,0.127981318427541,0.027823240589198,0.0997198879551821
"DSM","LAS",365,0,0.0410958904109589,0.0130643674688631,0.0678970682095982,0.00318037255792821,0.0456057007125891
"DSM","MDW",702,0.0199430199430199,0.066951566951567,0.0338651967871039,0.0885346013585835,0.0198147195059187,0.0675461741424802
"DSM","MSP",186,0.021505376344086,0.0806451612903226,0.056952666657449,0.13088767728033,0.0206738131699847,0.0793388429752066
"DSM","ORD",3059,0.0601503759398496,0.16868257600523,0.0693552785669608,0.182661471140752,0.0591538510624721,0.166998394863563
"DTW","ALB",636,0.00943396226415094,0.050314465408805,0.021283418326597,0.0708561051500957,0.0104049493813273,0.0523121387283237
"DTW","ATL",5092,0.00432050274941084,0.0498821681068342,0.00662771970665557,0.0563551562255272,0.00452856479331166,0.0501554001554002
"DTW","AUS",354,0.00847457627118644,0.0847457627118644,0.0263709389492477,0.119542551861144,0.0102516309412861,0.0834146341463415
"DTW","BDL",1397,0.0121689334287759,0.0622763063707946,0.0197419570536291,0.0765587622793667,0.0124983018611602,0.0627666896077082
"DTW","BHM",749,0.00934579439252336,0.0654205607476635,0.0198725572908754,0.086043419575232,0.0101917010434361,0.0660869565217391
"DTW","BNA",2186,0.00869167429094236,0.0544373284537969,0.0137539283258047,0.0650153435177329,0.00902175835839377,0.0549509366636931
"DTW","BOS",3486,0.0146299483648881,0.0633964429145152,0.0193264295930103,0.072176629216243,0.0147141413006852,0.063579898362507
"DTW","BUF",904,0.00553097345132743,0.0619469026548673,0.013514390305858,0.0801068822898071,0.0065359477124183,0.0627083333333333
"DTW","BWI",2625,0.00914285714285714,0.0579047619047619,0.0137495192073704,0.0677373342494405,0.00940671061402859,0.0582618425960462
"DTW","CHS",142,0.00704225352112676,0.0492957746478873,0.0440296356263637,0.101452925631925,0.0110497237569061,0.0565656565656566
"DTW","CID",647,0.0154559505409583,0.0788253477588872,0.0289770381243518,0.102849372895552,0.0157851010800332,0.0785206258890469
"DTW","CLE",712,0.0098314606741573,0.0926966292134832,0.0208968872229184,0.11688509644313,0.0106707317073171,0.09140625
"DTW","CLT",3323,0.00872705386698766,0.0445380680108336,0.0126490918344829,0.0522802358879362,0.00894591254193397,0.0450429121041728
"DTW","CMH",130,0.00769230769230769,0.0461538461538462,0.0479485437112834,0.100637271992284,0.0116959064327485,0.0548387096774193
"DTW","CVG",272,0.0147058823529412,0.0808823529411765,0.0392950620236358,0.120877804243717,0.0155529953917051,0.0798780487804878
"DTW","DAY",272,0.00735294117647059,0.0808823529411765,0.0288801040029773,0.120877804243717,0.0097926267281106,0.0798780487804878
"DTW","DCA",1913,0.0115002613695766,0.0648196549921589,0.0175985564515757,0.0770472685490178,0.0117694396941958,0.0651091924834942
"DTW","DEN",2453,0.00774561761108846,0.0611496127191194,0.0122612535717799,0.0715843585271344,0.00806898188434459,0.0614587485053806
"DTW","DFW",2783,0.0247933884297521,0.0937836866690622,0.0314446555418752,0.105441788161027,0.0246308865719684,0.0934131736526946
"DTW","DSM",175,0.0285714285714286,0.0742857142857143,0.068083830619161,0.125219636916673,0.0255795363709033,0.0744588744588745
"DTW","EWR",2730,0.0402930402930403,0.131135531135531,0.0485471608423091,0.14460893258452,0.0397119634963639,0.130007178750897
"DTW","FLL",2125,0.00235294117647059,0.0475294117647059,0.00576927967049121,0.0576799896202677,0.00290882647032088,0.048234754699679
"DTW","GRR",1445,0.00968858131487889,0.0650519031141868,0.0165325804018118,0.079320672439257,0.0101302460202605,0.0654230512991339
"DTW","GSO",749,0.0120160213618158,0.0640854472630174,0.023352750735594,0.0845478684024478,0.0126182965299685,0.0648447204968944
"DTW","GSP",246,0.016260162601626,0.0528455284552846,0.0433593388316853,0.0900399733688297,0.0168119551681196,0.056953642384106
"DTW","HPN",169,0.0887573964497041,0.21301775147929,0.1435293405176,0.282606627458783,0.0671580671580672,0.178666666666667
"DTW","IAD",1083,0.0101569713758079,0.0803324099722992,0.0185536818584203,0.098508781501959,0.0107062683474357,0.0800702370500439
"DTW","IAH",2416,0.0177980132450331,0.0753311258278146,0.0240872244617631,0.0868089133207243,0.0178227360308285,0.0753236245954692
"DTW","IND",833,0.00120048019207683,0.0468187274909964,0.00771551729384846,0.0639052051862761,0.00264258973794318,0.0485939257592801
"DTW","JAX",189,0.0105820105820106,0.0582010582010582,0.0412348818501183,0.103440456666245,0.0128690386071158,0.0620408163265306
"DTW","JFK",317,0.0220820189274448,0.082018927444795,0.0464650774659664,0.118725580724853,0.0214176440591535,0.0809651474530831
"DTW","LAS",2619,0.00343642611683849,0.0568919434898816,0.00671724214005327,0.0666635620095875,0.0038601440130651,0.0572710280373832
"DTW","LAX",1930,0.00207253886010363,0.0409326424870466,0.00563152757920531,0.0509922592478857,0.00269299820466786,0.0418932527693857
"DTW","LGA",4868,0.0417009038619556,0.124281018898932,0.0478297853707502,0.134052362399906,0.0413497329664994,0.123720552396426
"DTW","LIT",274,0.0109489051094891,0.0802919708029197,0.0339271094542609,0.120019715031224,0.0126002290950745,0.0793939393939394
"DTW","MCI",1336,0.00449101796407186,0.0553892215568862,0.0101790618199305,0.06935368403387,0.0052437641723356,0.0561781609195402
"DTW","MCO",2512,0.00318471337579618,0.0402070063694267,0.00648329655626699,0.0488386193669788,0.00363327149041435,0.0409657320872274
"DTW","MDW",3062,0.0186152841280209,0.0829523187459177,0.0242054020811617,0.0934882394131713,0.0186153257682009,0.0828094932649134
"DTW","MEM",234,0,0.0299145299145299,0.020237470189119,0.0625439553091568,0.00452781371280724,0.0386206896551724
"DTW","MIA",1315,0.00456273764258555,0.0456273764258555,0.0103409197721299,0.058660682986507,0.00532297511149475,0.0468271334792123
"DTW","MKE",1949,0.0118009235505387,0.0564391995895331,0.0178882692042836,0.067870015232764,0.0120541448473471,0.0569576059850374
"DTW","MSN",1367,0.00950987564008778,0.0599853694220922,0.016559792964379,0.0742231119260681,0.00998474552766607,0.0605762473647224
"DTW","MSP",2789,0.00143420580853352,0.0419505198996056,0.00390036326342787,0.0502497611744612,0.00188534320229034,0.0426010544815466
"DTW","MSY",834,0.00839328537170264,0.079136690647482,0.0178612093717368,0.100010887802018,0.00923889133304004,0.078876404494382
"DTW","OKC",408,0.0147058823529412,0.0833333333333333,0.0330137478344843,0.115203267347648,0.0153145695364238,0.0823275862068966
"DTW","OMA",787,0.00381194409148666,0.0559085133418043,0.0119569900259208,0.0747968791174833,0.0051032243099049,0.0571767497034401
"DTW","ORD",4876,0.0457342083675144,0.134946677604594,0.052110705037986,0.145036933322333,0.0453223460979157,0.13426601784266
"DTW","ORF",649,0.00924499229583975,0.0647149460708783,0.0208607901736589,0.0870011455656279,0.0102181717757526,0.065531914893617
"DTW","PBI",358,0,0.053072625698324,0.013316582785452,0.0825838118608562,0.00323176361957525,0.0560386473429952
"DTW","PDX",256,0,0.0390625,0.0185289521450427,0.0721785884163852,0.00422705314009662,0.0455128205128205
"DTW","PHL",2214,0.00948509485094851,0.0794941282746161,0.0146716871520143,0.0917900077062236,0.00978507775642145,0.0793832599118943
"DTW","PHX",2942,0.00577838205302515,0.0377294357579878,0.00939906314673907,0.0454339997760075,0.00609836934906536,0.038425617078052
"DTW","PIT",747,0.00267737617135207,0.0548862115127175,0.0106382600723635,0.0742128945913957,0.00413524689856483,0.0562889165628892
"DTW","PVD",962,0.0135135135135135,0.0540540540540541,0.0234840495945431,0.0706834859225321,0.0138835325877362,0.0552062868369352
"DTW","RDU",1053,0.0113960113960114,0.0655270655270655,0.0202777589414777,0.0825699779502757,0.0118773267151214,0.0660054102795311
"DTW","RIC",909,0.0132013201320132,0.0726072607260726,0.0234673804069557,0.0918580111227235,0.0136151188782768,0.0727461139896373
"DTW","ROC",197,0.0152284263959391,0.0913705583756345,0.046846577537988,0.141729484310132,0.0161645848640705,0.0877470355731225
"DTW","RSW",1469,0.00408441116405718,0.0578624914908101,0.00926101282044394,0.0713479089164976,0.00479212537236109,0.0584918032786885
"DTW","SAN",763,0.00524246395806029,0.0432503276539974,0.0141848504249031,0.0607027939009043,0.00644237652111668,0.0454212454212454
"DTW","SAT",587,0.00851788756388416,0.0868824531516184,0.0207446228775168,0.113184463106744,0.00966475385080036,0.0858475894245723
"DTW","SAV",244,0.00819672131147541,0.0655737704918033,0.0321274629152152,0.105530434702265,0.0106516290726817,0.0673333333333333
"DTW","SEA",1896,0.00158227848101266,0.0358649789029536,0.00498223562588108,0.0454852972348089,0.00223214285714286,0.0369877049180328
"DTW","SFO",1424,0.000702247191011236,0.0582865168539326,0.0045241323107929,0.0720461397881066,0.0016008537886873,0.0589189189189189
"DTW","SLC",1473,0.00135777325186694,0.0359809911744739,0.00541271492438042,0.0470911410302205,0.00219609869525901,0.037410071942446
"DTW","STL",1465,0.00750853242320819,0.051877133105802,0.0137366399670094,0.0647979460927504,0.00805090248019738,0.0527284681130835
"DTW","TPA",2038,0.00539744847890088,0.063297350343474,0.00988644067226408,0.0749973624794588,0.00586787809956464,0.0636103151862464
"DTW","TUL",355,0.0028169014084507,0.0957746478873239,0.0179654520553433,0.131984506199715,0.00557880055788006,0.0929440389294404
"ELP","ATL",708,0.00423728813559322,0.0367231638418079,0.0132814684904892,0.053894417618035,0.00561797752808989,0.0395287958115183
"ELP","AUS",947,0.00633579725448786,0.071805702217529,0.0143354476459896,0.0905421584468006,0.00723928781060458,0.0719840478564307
"ELP","DAL",1612,0.0167493796526055,0.0558312655086849,0.0245502799515844,0.0684587034314978,0.01683262209578,0.0564748201438849
"ELP","DEN",1065,0.015962441314554,0.0769953051643193,0.0258559187402468,0.0950377831251731,0.0161375197333801,0.0768956289027654
"ELP","DFW",1940,0.0231958762886598,0.0824742268041237,0.0311443139030616,0.0958704296367839,0.0230250099245732,0.0822645290581162
"ELP","HOU",1007,0.00794438927507448,0.0685203574975174,0.0161159237177834,0.0863004760147432,0.00868600997967104,0.0688617121354657
"ELP","IAH",1984,0.0151209677419355,0.0751008064516129,0.0217415910932271,0.0878393467820167,0.0152486402486402,0.0750980392156863
"ELP","LAS",821,0.0048721071863581,0.0560292326431181,0.0131892515229612,0.0744815403158879,0.00602544074983263,0.0572405929304447
"ELP","LAX",1277,0.0101801096319499,0.0485512920908379,0.0177209071471765,0.0621352000908285,0.0106493122319184,0.049662415603901
"ELP","ORD",588,0.0340136054421769,0.142857142857143,0.0527109380472373,0.174235162678181,0.0322677925211098,0.13695652173913
"ELP","PHX",2285,0.00962800875273523,0.0573304157549234,0.0147428825570569,0.0678833596658264,0.00991441403270909,0.0577530969671081
"ELP","SAT",873,0.00343642611683849,0.0469644902634593,0.0107860539799804,0.0636138197785183,0.00464037122969838,0.0486544671689989
"EWR","ATL",5311,0.0254189418188665,0.0873658444737338,0.0301233732084097,0.0954351801798911,0.0253239760870372,0.0872368175889696
"EWR","AUS",824,0.0182038834951456,0.0837378640776699,0.0303878249829753,0.105209633280738,0.0182384341637011,0.0831818181818182
"EWR","BDL",332,0.0602409638554217,0.11144578313253,0.0924658399377623,0.151020175405154,0.0525540275049116,0.106185567010309
"EWR","BNA",2213,0.0533212833258021,0.129688206055129,0.0637382590451985,0.144657913189443,0.0521807534306442,0.128338475099163
"EWR","BOS",4964,0.0300161160354553,0.103746978243352,0.0352657075819254,0.112730286680621,0.0298460073027465,0.103426294820717
"EWR","BUF",452,0.0442477876106195,0.0951327433628319,0.0683152242030395,0.126616716447013,0.0405918057663126,0.0929133858267717
"EWR","BWI",143,0.0979020979020979,0.125874125874126,0.160218276907286,0.192609401601024,0.0705774518790101,0.111557788944724
"EWR","CHS",1320,0.0522727272727273,0.103030303030303,0.0660077177280798,0.121024603288645,0.0504587155963303,0.101889534883721
"EWR","CLE",1588,0.0239294710327456,0.102015113350126,0.0329705975545135,0.118252144169203,0.0236892736892737,0.101094890510949
"EWR","CLT",4792,0.0325542570951586,0.0774207011686144,0.0380988409297167,0.0855074996019257,0.0323389217619987,0.0773927392739274
"EWR","CMH",1041,0.0489913544668588,0.103746397694524,0.0642930000686606,0.124250217248628,0.0469449919369289,0.102278942570647
"EWR","CVG",1678,0.0554231227651967,0.122169249106079,0.0677378628432985,0.139088133516296,0.053844398813598,0.120645905420992
"EWR","DAY",808,0.0544554455445545,0.15470297029703,0.0728754161792065,0.181898241240912,0.0514039855072464,0.149537037037037
"EWR","DCA",1635,0.0740061162079511,0.145565749235474,0.0880613454768837,0.16389605019749,0.0715705765407555,0.143228858663513
"EWR","DEN",2851,0.0210452472816556,0.089793055068397,0.027172008046459,0.101099429646058,0.020982844644932,0.0895080839353285
"EWR","DFW",2937,0.0381341504937011,0.115423901940756,0.0458810601248808,0.127754276513178,0.0376469025961092,0.11466755763448
"EWR","DSM",210,0.0857142857142857,0.252380952380952,0.133252640571499,0.316752650579994,0.0680224403927069,0.215037593984962
"EWR","DTW",2756,0.0424528301886792,0.100507982583454,0.0508485154772784,0.112562727074183,0.0418197230856174,0.1
"EWR","FLL",3719,0.0217800484001076,0.0890024200053778,0.0271331226761148,0.0987983207545151,0.021717358072848,0.088794701986755
"EWR","GRR",508,0.062992125984252,0.116141732283465,0.0884141427533925,0.147774375910558,0.0572702331961591,0.112056737588652
"EWR","GSO",800,0.06,0.12125,0.079223052950962,0.146311374124176,0.0564442413162706,0.118224299065421
"EWR","GSP",740,0.0689189189189189,0.122972972972973,0.0900968137278722,0.149249487301974,0.0642787046123651,0.119597989949749
"EWR","HNL",364,0.00824175824175824,0.0906593406593407,0.0256566594890757,0.125694112691557,0.0100182149362477,0.0885714285714286
"EWR","HOU",949,0.0379346680716544,0.105374077976818,0.052550395895206,0.127059257003714,0.0365163054090998,0.103681592039801
"EWR","IAD",793,0.0580075662042875,0.131147540983607,0.0770798877332494,0.157055357638757,0.0545957152729786,0.127444051825677
"EWR","IAH",3768,0.0238853503184713,0.0942144373673036,0.0294135575144444,0.104177143632093,0.0237822647793505,0.0939330543933054
"EWR","IND",1428,0.0455182072829132,0.092436974789916,0.0579491229428212,0.108967779062839,0.0441724321447578,0.0917789757412399
"EWR","JAX",1209,0.0397022332506203,0.0885028949545079,0.0526361073671884,0.106282249868453,0.0384675284223641,0.0879051383399209
"EWR","LAS",1901,0.0142030510257759,0.0778537611783272,0.0208336148749152,0.0910817645580197,0.0143710150794454,0.0777721001532959
"EWR","LAX",5024,0.0135350318471338,0.0806130573248408,0.0172267923943199,0.0886398144894437,0.0136099780357703,0.0805511811023622
"EWR","MCI",1199,0.055045871559633,0.138448707256047,0.0698416646606272,0.159638275878243,0.0528959347041281,0.135617529880478
"EWR","MCO",5192,0.0188751926040062,0.0876348228043143,0.023057469065707,0.0958105552707281,0.0188715066828676,0.0875
"EWR","MDW",1944,0.0581275720164609,0.131172839506173,0.0697150420361693,0.147265225482128,0.0566561014263074,0.1296
"EWR","MEM",1009,0.0614469772051536,0.135777998017839,0.078466263466201,0.158837347217517,0.0584762958863678,0.132582159624413
"EWR","MIA",2859,0.0150402238544946,0.0734522560335782,0.0203669410407529,0.0838356784909519,0.0151318928498398,0.0734819897084048
"EWR","MKE",1049,0.0600571973307912,0.114394661582459,0.0765611762294444,0.135585592992187,0.0572851805728518,0.112398190045249
"EWR","MSN",378,0.0396825396825397,0.111111111111111,0.065603754171504,0.147851027389108,0.0361871138570168,0.106451612903226
"EWR","MSP",1792,0.0452008928571429,0.106026785714286,0.0561218592684563,0.121486439786709,0.0441302485004285,0.10508658008658
"EWR","MSY",1267,0.0244672454617206,0.0828729281767956,0.0348851248349758,0.0997625453087093,0.024139472507823,0.0825396825396825
"EWR","OKC",169,0.106508875739645,0.27810650887574,0.164227675269826,0.35174947978277,0.0794430794430794,0.227555555555556
"EWR","OMA",704,0.0639204545454545,0.143465909090909,0.0850965926559784,0.1719820892464,0.0595482546201232,0.138421052631579
"EWR","ORD",3748,0.0306830309498399,0.126734258271078,0.0368585651906959,0.138008982384545,0.0304456999372254,0.125972660357518
"EWR","ORF",436,0.0779816513761468,0.123853211009174,0.1079514011763,0.159049559909284,0.0692488262910798,0.118292682926829
"EWR","PBI",2578,0.0228859581070597,0.0993017843289372,0.0296029738833844,0.111726387177354,0.0227649630634705,0.0987851176917236
"EWR","PDX",445,0.00898876404494382,0.11685393258427,0.0242007500996437,0.150968500241488,0.0103806228373702,0.112175648702595
"EWR","PHX",2404,0.0162229617304493,0.0748752079866889,0.0222993177381121,0.0863545661608799,0.0162955792191029,0.0748780487804878
"EWR","PIT",402,0.0522388059701493,0.104477611940299,0.0795961015927368,0.139229101335613,0.046940486169321,0.100873362445415
"EWR","PVD",280,0.0857142857142857,0.139285714285714,0.125774733604091,0.186076904136628,0.071509009009009,0.128571428571429
"EWR","RDU",690,0.0347826086956522,0.0855072463768116,0.0518806714339594,0.109392249101633,0.0331939362258233,0.0847184986595174
"EWR","RIC",1271,0.0479937057435091,0.136113296616837,0.0615508595087838,0.15652926724662,0.0463526964789779,0.13353428786737
"EWR","ROC",662,0.0422960725075529,0.0936555891238671,0.0611184481713176,0.118936663295207,0.039880629408573,0.0922005571030641
"EWR","RSW",1501,0.016655562958028,0.0619586942038641,0.0247831647480582,0.0756600095811236,0.0167491435097069,0.0624277456647399
"EWR","SAN",1079,0.0166821130676552,0.072289156626506,0.0266493990158591,0.0897646966732901,0.0168081788251603,0.0724229074889868
"EWR","SAT",222,0.0315315315315315,0.184684684684685,0.0658376870805903,0.242484313440572,0.0282637954239569,0.162589928057554
"EWR","SAV",716,0.0558659217877095,0.120111731843575,0.075802441870589,0.146635782959521,0.0523255813953488,0.116839378238342
"EWR","SDF",741,0.0593792172739541,0.147098515519568,0.0793814943640302,0.175084948246523,0.0556236216613575,0.142032622333752
"EWR","SEA",1650,0.0127272727272727,0.0781818181818182,0.0196642927851308,0.0924823708283207,0.0129840018548574,0.0780773739742087
"EWR","SFO",5464,0.0181185944363104,0.0982796486090776,0.0221128847330885,0.106635857159389,0.0181253610629694,0.0980434782608696
"EWR","SJU",1175,0.00936170212765958,0.0612765957446808,0.0171087671637851,0.0768922614208595,0.00991841305391137,0.0619008935824533
"EWR","SLC",329,0.00303951367781155,0.0638297872340425,0.0193647515024667,0.0968603401438502,0.00593765462642256,0.0654545454545454
"EWR","SNA",820,0.025609756097561,0.0609756097560976,0.0393893827947909,0.0800482040542955,0.0250223413762288,0.0618721461187215
"EWR","STL",2145,0.048951048951049,0.126806526806527,0.0591747543640593,0.141890848425552,0.0479236104855418,0.12548841435711
"EWR","TPA",2272,0.0176056338028169,0.0889084507042254,0.0240954888624684,0.101606098175661,0.0176380368098159,0.088573883161512
"EWR","TUL",136,0.0588235294117647,0.227941176470588,0.114960671444289,0.307458486321023,0.0445075757575758,0.183333333333333
"EWR","TYS",321,0.0498442367601246,0.205607476635514,0.0807598691720998,0.254356679159851,0.0439172135285209,0.186206896551724
"EWR","XNA",265,0.060377358490566,0.0905660377358491,0.0973846549297959,0.132686525455064,0.0511463844797178,0.0878504672897196
"FAT","DEN",1153,0.0147441457068517,0.0945359930615785,0.0238944863406862,0.113254157322227,0.0149812734082397,0.093631100082713
"FAT","DFW",666,0.0195195195195195,0.106606606606607,0.0338190556582303,0.13303022894961,0.0194279546681058,0.10415512465374
"FAT","LAS",286,0.00699300699300699,0.0384615384615385,0.0274907517465793,0.0691297285054705,0.00941306755260244,0.0444444444444444
