"DEST","n","pfail_raw","pdelay1hr_raw","pfail","pdelay1hr"
"PDX",2394,0.00208855472013367,0.0242272347535505,0.0051225078261122,0.0313998727996188
"PHL",2221,0.0126069338135975,0.0373705538045925,0.0183731911423745,0.0463296413448196
"PHX",7971,0.010287291431439,0.0651110274745954,0.0128192490868456,0.0708632601222263
"PIT",316,0.00632911392405063,0.0537974683544304,0.0249216293214699,0.085796962780753
"PSP",1441,0.0138792505204719,0.0458015267175573,0.0216672293766017,0.0582004771197221
"RDU",787,0.00508259212198221,0.036848792884371,0.0137552009060835,0.0529900659606578
"RNO",2264,0.00839222614840989,0.0587455830388693,0.0132815791250453,0.0694601790061488
"SAN",6896,0.0130510440835267,0.0537993039443155,0.0160949287087845,0.0595025911105961
"SAT",1699,0.00353148911124191,0.0594467333725721,0.00801148080489776,0.0720342865351938
"SEA",7441,0.00268781077812122,0.0276844510146486,0.00421315796788982,0.0317580423443344
"SFO",13456,0.0280172413793103,0.12782401902497,0.0310091948372419,0.133692679057611
"SJC",7421,0.0141490365179895,0.0667026007276647,0.0171769095907482,0.0727365538009417
"SLC",6034,0.00364600596619158,0.0510440835266821,0.00559431384415533,0.0570218222643174
"SMF",6736,0.00786817102137767,0.0669536817102138,0.0103518924432506,0.0733104176938908
"STL",1740,0.00919540229885057,0.0603448275862069,0.015161341214295,0.0728460283221345
"TPA",639,0.00625978090766823,0.0344287949921753,0.0169145709014262,0.0522758405934797
"TUS",2954,0.00507786052809749,0.0792146242383209,0.00852686987752404,0.089747616582447
"XNA",49,0,0.0204081632653061,0.0900857997711692,0.120087413670797
