"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"PHX",2302,0.00912250217202433,0.0403996524761077,0.0141126234359452,0.0494743400816224,2290,0.00611353711790393,0.0410480349344978,0.0104498920297853,0.0502098989084178
"RDU",537,0.00558659217877095,0.0837988826815642,0.0174702808146779,0.111094614019148,537,0.00931098696461825,0.0595903165735568,0.0226564838859953,0.0837144222323189
"RSW",594,0.0101010101010101,0.0538720538720539,0.0227740607955882,0.0757951954085991,594,0.00673400673400673,0.0538720538720539,0.0181845162318407,0.0757951954085991
"SAN",186,0,0.021505376344086,0.0253342172829147,0.056952666657449,186,0.0161290322580645,0.0591397849462366,0.0495415776357391,0.105052822618663
"SAT",676,0.0014792899408284,0.0488165680473373,0.00949478201155603,0.0684171073611321,668,0.00598802395209581,0.0404191616766467,0.0161861011969012,0.0588323977106649
"SEA",490,0.00204081632653061,0.0387755102040816,0.0130639009511487,0.0606644332508229,490,0.00408163265306122,0.0285714285714286,0.0161614833048002,0.0483185809279853
"SFO",863,0.0162224797219003,0.117033603707995,0.0275961228281682,0.140777371939537,864,0.00347222222222222,0.127314814814815,0.0108977382214949,0.151789536177505
"SLC",528,0.00378787878787879,0.0113636363636364,0.0150092744982992,0.0255905270669247,526,0.00190114068441065,0.00950570342205323,0.0121778936620506,0.0231253633732807
"TPA",775,0.00387096774193548,0.0529032258064516,0.0121408994630209,0.0715632546345336,773,0.00258732212160414,0.0504527813712807,0.0102827422194431,0.0688079738787717
"TUL",468,0.00427350427350427,0.0576923076923077,0.01691316691794,0.0835470696058951,469,0.00426439232409382,0.0490405117270789,0.0168774857742422,0.0734294756686038
"RIC",0,0,0,0,0,1,1,1,1,1
