"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"DEN",7474,0.00668985817500669,0.0582017661225582,0.00887563166065922,0.063863209373552,7121,0.0046341805926134,0.0592613396994804,0.00656885085533037,0.0651141567089913
"DFW",3179,0.019817552689525,0.0698332809059453,0.0254348184174476,0.0794410263584206,3173,0.0144973211471793,0.077529152221872,0.0194369948592513,0.0875800282326062
"DSM",13,0,0,0.273932038624723,0.273932038624723,13,0,0,0.273932038624723,0.273932038624723
"DTW",1473,0,0.0183299389002037,0.00326778029445678,0.0268544827352136,1473,0.00135777325186694,0.0359809911744739,0.00541271492438042,0.0470911410302205
"EWR",329,0.0121580547112462,0.0577507598784195,0.0325965282813523,0.0897040671879602,329,0.00303951367781155,0.0638297872340425,0.0193647515024667,0.0968603401438502
"FAT",943,0,0.0233297985153765,0.00509550034072934,0.0355575569733362,943,0.00530222693531283,0.0222693531283139,0.0129587218377141,0.0342919426278977
"FLL",1,0,0,0.838178046004133,0.838178046004133,1,0,0,0.838178046004133,0.838178046004133
"GEG",1361,0.00293901542983101,0.0352681851579721,0.0079767037653886,0.0467990518461718,1361,0.00440852314474651,0.0264511388684791,0.00999285936069099,0.0367443272309926
"HNL",356,0.0140449438202247,0.050561797752809,0.0339994580994216,0.0797007496488987,356,0.00561797752808989,0.0196629213483146,0.0221603214001306,0.0414570147151096
"HOU",9,0,0,0.353982657103997,0.353982657103997,9,0,0,0.353982657103997,0.353982657103997
"IAD",1,0,0,0.838178046004133,0.838178046004133,1,0,0,0.838178046004133,0.838178046004133
"IAH",2113,0.00851869380028396,0.0539517274017984,0.0136523013225198,0.0646869109535749,2141,0.00700607192900514,0.067725361980383,0.0117545309809638,0.0794419887942877
"IND",173,0.00578034682080925,0.023121387283237,0.0363537817125199,0.0611029947756431,173,0,0.0115606936416185,0.0271887113724072,0.0449409264330645
"JFK",2010,0.0119402985074627,0.0686567164179104,0.0179404164485718,0.08084757315987,2009,0.0079641612742658,0.0741662518666003,0.0131382310039708,0.0867544346657432
"LAS",4008,0.00274451097804391,0.0411676646706587,0.00503474827488961,0.0479317207098653,4014,0.00124564025909317,0.0495764823119083,0.00305796199352717,0.0569030785951212
"LAX",6049,0.00479418085633989,0.0504215572821954,0.00695638150036425,0.0563592607437981,6034,0.00364600596619158,0.0510440835266821,0.00559431384415533,0.0570218222643174
"LGB",2201,0.00636074511585643,0.0336210813266697,0.0108711665359769,0.0422369540289664,2200,0.00409090909090909,0.0359090909090909,0.00799304711784873,0.0447668519050151
"MCI",669,0.00149476831091181,0.0164424514200299,0.00959342067070634,0.02992736452249,666,0.003003003003003,0.0225225225225225,0.0119224504876927,0.0375237656325673
