"DEST","n.x","pfail_raw.x","pdelay1hr_raw.x","pfail.x","pdelay1hr.x","n.y","pfail_raw.y","pdelay1hr_raw.y","pfail.y","pdelay1hr.y"
"EWR",1119,0.0598748882931189,0.123324396782842,0.0757745121735733,0.14438127079038,1199,0.055045871559633,0.138448707256047,0.0698416646606272,0.159638275878243
"FLL",319,0.00626959247648903,0.0595611285266458,0.024690882474094,0.0924526509415198,319,0.00313479623824451,0.0313479623824451,0.0199627768649069,0.0581990337222138
"HOU",655,0.00916030534351145,0.0564885496183206,0.0206713405408565,0.0775641537814424,662,0.00151057401812689,0.0694864048338369,0.00969413029813533,0.0921137236705471
"IAD",380,0.0131578947368421,0.0789473684210526,0.0318829451994367,0.111541800016097,212,0.0235849056603774,0.14622641509434,0.056504882053234,0.201736703948195
"IAH",2185,0.0205949656750572,0.0750572082379863,0.0276671141079706,0.0871502455788751,2149,0.0186133085155886,0.0860865518845975,0.0254688502734167,0.098994371495913
"IND",669,0.00448430493273543,0.0881913303437967,0.0140497656684964,0.112772324819557,676,0.00443786982248521,0.0443786982248521,0.0139053881520515,0.0633004350579443
"LAS",1566,0.00446998722860792,0.0581098339719029,0.0095431705928948,0.0711511679115125,1570,0.00509554140127389,0.0605095541401274,0.0103585975850612,0.0737491200049674
"LAX",922,0.00325379609544469,0.0477223427331887,0.0102160321936787,0.0639562087408253,944,0.00635593220338983,0.0826271186440678,0.0143807332245799,0.102444218900758
"LGA",648,0.0679012345679012,0.16820987654321,0.0906095100321047,0.19968410529234,652,0.0797546012269939,0.193251533742331,0.103779032233241,0.226067357058037
"MCO",936,0.00961538461538462,0.063034188034188,0.0187173657449819,0.0809629396501141,932,0.00643776824034335,0.0793991416309013,0.0145647732709822,0.09905209058104
"MDW",2850,0.0245614035087719,0.071578947368421,0.0310985041316572,0.0818675649327763,2856,0.0259103641456583,0.0777310924369748,0.0325882427293546,0.0883696327825787
"MIA",107,0,0.0280373831775701,0.0432687384927773,0.0844166811344688,107,0.00934579439252336,0.0654205607476635,0.0578105295919729,0.132897437110207
"MKE",671,0.00447093889716841,0.0417287630402385,0.0140082099278234,0.0603085218807003,671,0.00745156482861401,0.0417287630402385,0.0181688795493625,0.0603085218807003
"MSP",2073,0.00385914134105162,0.0342498794018331,0.0078523407475616,0.0432282266181655,2078,0.00384985563041386,0.0356111645813282,0.00783350066514978,0.0447235391394538
"MSY",366,0.00546448087431694,0.0245901639344262,0.021563026009562,0.0473889277464519,366,0.00273224043715847,0.0300546448087432,0.0174325118299411,0.0542791575355272
"OAK",331,0,0.0604229607250755,0.0143879743861296,0.092739026417447,331,0.00302114803625378,0.0574018126888218,0.0192494203884085,0.0891738406977084
"ORD",2409,0.0369447903694479,0.133665421336654,0.0454685343766899,0.148154168517235,2476,0.0323101777059774,0.132067851373183,0.0402455006403588,0.146284223570537
"PDX",365,0,0.0767123287671233,0.0130643674688631,0.109755310666501,364,0,0.00549450549450549,0.0130998117123387,0.0216798953059526
"PHX",2121,0.0066006600660066,0.0348892032060349,0.0112799178571582,0.043821631782238,2120,0.00188679245283019,0.0481132075471698,0.00512808621915057,0.0583288475610611
"RSW",50,0,0.08,0.0884361975176823,0.196644484324389,50,0,0.06,0.0884361975176823,0.171482672891691
"SAN",510,0.00392156862745098,0.0372549019607843,0.0155338626434177,0.0583190138450146,510,0.00784313725490196,0.0803921568627451,0.0211484480274291,0.108082330312866
"SEA",498,0.00200803212851406,0.0261044176706827,0.0128560462211583,0.045078411244702,499,0.00200400801603206,0.0380761523046092,0.0128305285150264,0.0595860664929292
"SFO",774,0.0193798449612403,0.0917312661498708,0.0323337018966542,0.114738531445684,784,0.0216836734693878,0.107142857142857,0.0350406805083092,0.131352676500168
"SLC",666,0.003003003003003,0.0225225225225225,0.0119224504876927,0.0375237656325673,669,0.00149476831091181,0.0164424514200299,0.00959342067070634,0.02992736452249
"STL",1327,0.00376789751318764,0.0384325546345139,0.00922431986038289,0.0505389807087966,1315,0.00608365019011407,0.0661596958174905,0.0123582523838646,0.081289070981405
"TPA",519,0.00385356454720617,0.0500963391136802,0.0152670636197882,0.0732233572727076,520,0.00576923076923077,0.0653846153846154,0.0180357791717582,0.0908023894534402
"MEM",0,0,0,0,0,22,0.0454545454545455,0.181818181818182,0.240697151387854,0.396026509393715
